T_ang,A_ang,E_ang,Out_ang,T_vel,A_vel,E_vel,P_vel,I_vel,D_vel,M1,M2,M3,M4
30,16.91,13.09,26.18,26.18,1.68,24.5,2.45,802.95,-0.02,150,552,552,150
30,17.27,12.73,25.46,25.46,5.26,20.2,2.02,814.1,-0.1,150,558,558,150
30,18.08,11.92,23.83,23.83,11.41,12.42,1.24,822.52,-0.17,150,561,561,150
30,19.64,10.36,20.73,20.73,17.23,3.49,0.35,826.19,-0.15,150,563,563,150
30,21.29,8.71,17.41,17.41,15.89,1.52,0.15,827.54,-0.16,150,563,563,150
30,22.69,7.31,14.62,14.62,11.97,2.65,0.26,828.68,0.05,150,564,564,150
30,23.64,6.36,12.72,12.72,7.27,5.45,0.54,830.86,0.06,150,565,565,150
30,24.3,5.7,11.4,11.4,6.04,5.36,0.54,833.71,-0.02,150,567,567,150
30,24.51,5.49,10.98,10.98,1.01,9.97,1,838.39,-0.04,150,569,569,150
30,24.91,5.09,10.19,10.19,6.04,4.14,0.41,841.74,0.01,150,571,571,150
30,25.37,4.63,9.27,9.27,4.25,5.02,0.5,844.44,-0.11,150,572,572,150
30,25.71,4.29,8.58,8.58,4.59,3.99,0.4,847.24,-0.06,150,573,573,150
30,26.05,3.95,7.89,7.89,4.59,3.3,0.33,849.51,0,150,574,574,150
30,26.67,3.33,6.66,6.66,8.62,-1.96,-0.2,849.97,0,150,574,574,150
30,27.62,2.38,4.76,4.76,7.72,-2.96,-0.3,848.45,0.07,150,574,574,150
30,28.05,1.95,3.91,3.91,3.36,0.55,0.05,848.55,-0.12,150,574,574,150
30,28.27,1.73,3.46,3.46,2.91,0.55,0.05,849.11,0,150,574,574,150
30,28.54,1.46,2.91,2.91,2.69,0.23,0.02,849.44,0,150,574,574,150
30,28.66,1.34,2.68,2.68,0.56,2.12,0.21,850.36,0,150,575,575,150
30,28.66,1.34,2.68,2.68,0.9,1.79,0.18,851.73,0,150,575,575,150
30,28.81,1.19,2.38,2.38,2.46,-0.08,-0.01,852.29,0,150,576,576,150
-30,29.17,-59.17,-118.35,-118.35,3.92,-122.26,-12.23,821.59,0,150,554,554,150
-30,29.03,-59.03,-118.06,-118.06,-6.04,-112.01,-11.2,763.14,0.32,150,526,526,150
-30,27.31,-57.31,-114.62,-114.62,-29.66,-84.97,-8.5,713.8,0.85,150,503,503,150
-30,18.01,-48.01,-96.01,-96.01,-51.7,-44.31,-4.43,654.18,0.21,150,474,474,150
-30,14.26,-44.26,-88.52,-88.52,-31.33,-57.19,-5.72,628.6,0,150,461,461,150
-30,12.91,-42.91,-85.82,-85.82,5.82,-91.64,-9.16,591.3,-0.52,150,440,440,150
-30,14.72,-44.72,-89.44,-89.44,24.28,-113.72,-11.37,538.61,-0.45,150,413,413,150
-30,16.78,-46.78,-93.55,-93.55,10.63,-104.18,-10.42,482.99,0.3,150,386,386,150
-30,17.07,-47.07,-94.13,-94.13,-4.25,-89.88,-8.99,435.1,0.18,150,363,363,150
-30,16.63,-46.63,-93.25,-93.25,-3.13,-90.12,-9.01,390.59,-0.11,150,340,340,150
-30,16.66,-46.66,-93.31,-93.31,2.8,-96.11,-9.61,343.87,-0.06,150,317,317,150
-30,16.99,-46.99,-93.98,-93.98,1.57,-95.54,-9.55,295.5,0.14,150,293,293,150
-30,16.91,-46.91,-93.82,-93.82,-3.92,-89.9,-8.99,249.17,0,150,270,270,150
-30,16.22,-46.22,-92.44,-92.44,-8.84,-83.59,-8.36,206.3,0,150,248,248,150
-30,15.07,-45.07,-90.13,-90.13,-10.74,-79.39,-7.94,165.93,0.11,150,229,229,150
-30,14.06,-44.06,-88.13,-88.13,-9.74,-78.39,-7.84,126.35,0.11,150,209,209,150
-30,13.11,-43.11,-86.21,-86.21,-9.96,-76.25,-7.63,87.55,0.05,150,189,189,150
-30,12,-42,-84.01,-84.01,-11.97,-72.03,-7.2,50.39,0.11,150,171,171,150
-30,10.65,-40.65,-81.31,-81.31,-13.65,-67.65,-6.77,15.84,0.06,150,154,154,150
-30,9.23,-39.23,-78.45,-78.45,-14.55,-63.91,-6.39,-16.93,0.04,161,150,150,161
-30,7.91,-37.91,-75.82,-75.82,-10.52,-65.3,-6.53,-49,-0.07,177,150,150,177
-30,7.1,-37.1,-74.19,-74.19,-5.04,-69.15,-6.92,-82.62,-0.08,194,150,150,194
-30,6.69,-36.69,-73.38,-73.38,-3.36,-70.02,-7,-117.53,-0.01,212,150,150,212
-30,6.23,-36.23,-72.47,-72.47,-6.04,-66.42,-6.64,-151.76,0.1,229,150,150,229
-30,5.33,-35.33,-70.66,-70.66,-11.86,-58.8,-5.88,-182.99,0.12,244,150,150,244
-30,3.92,-33.92,-67.84,-67.84,-18.35,-49.49,-4.95,-209.59,0,257,150,150,257
-30,1.38,-31.38,-62.75,-62.75,-26.75,-36.01,-3.6,-230.56,0.11,267,150,150,267
-30,-0.97,-29.03,-58.05,-58.05,-19.81,-38.24,-3.82,-249.03,-0.07,276,150,150,276
-30,-2.3,-27.7,-55.39,-55.39,-6.49,-48.9,-4.89,-270.52,-0.51,287,150,150,287
-30,-2.18,-27.82,-55.65,-55.65,5.37,-61.02,-6.1,-299.18,-0.05,302,150,150,302
-30,-1.8,-28.2,-56.4,-56.4,1.23,-57.63,-5.76,-329.16,0.08,317,150,150,317
-30,-2.18,-27.82,-55.63,-55.63,-8.62,-47.02,-4.7,-355.13,0.12,329,150,150,329
-30,-3.2,-26.8,-53.6,-53.6,-12.76,-40.85,-4.08,-376.72,0,340,150,150,340
-30,-4.74,-25.26,-50.52,-50.52,-13.32,-37.21,-3.72,-395.83,-0.06,349,150,150,349
-30,-5.8,-24.2,-48.39,-48.39,-8.5,-39.89,-3.99,-415.14,-0.05,359,150,150,359
-30,-6.71,-23.29,-46.57,-46.57,-9.96,-36.61,-3.66,-434.53,0.13,369,150,150,369
-30,-8.08,-21.92,-43.84,-43.84,-15.78,-28.06,-2.81,-450.23,0.1,376,150,150,376
-30,-9.57,-20.43,-40.85,-40.85,-10.3,-30.56,-3.06,-464.01,-0.17,383,150,150,383
-30,-10.05,-19.95,-39.9,-39.9,-0.67,-39.23,-3.92,-481.87,-0.18,392,150,150,392
-30,-9.77,-20.23,-40.46,-40.46,3.92,-44.38,-4.44,-503.54,-0.06,404,150,150,404
-30,-9.7,-20.3,-40.6,-40.6,-2.35,-38.25,-3.83,-524.17,0.17,413,150,150,413
-30,-10.25,-19.75,-39.51,-39.51,-7.61,-31.9,-3.19,-541.51,0.08,422,150,150,422
-30,-11.82,-18.18,-36.36,-36.36,-23.72,-12.64,-1.26,-552.52,0.37,426,150,150,426
-30,-15.24,-14.76,-29.51,-29.51,-35.47,5.96,0.6,-551.76,-0.04,425,150,150,425
-30,-18.36,-11.64,-23.29,-23.29,-24.95,1.67,0.17,-549.49,-0.09,424,150,150,424
-30,-19.77,-10.23,-20.47,-20.47,-2.35,-18.12,-1.81,-553.84,-0.27,427,150,150,427
-30,-19.14,-10.86,-21.72,-21.72,14.1,-35.82,-3.58,-567.91,-0.37,435,150,150,435
-30,-17.69,-12.31,-24.63,-24.63,11.53,-36.15,-3.62,-586.9,0.16,445,150,150,445
-30,-17.25,-12.75,-25.5,-25.5,-2.01,-23.49,-2.35,-601.56,0.19,451,150,150,451
-30,-18.01,-11.99,-23.98,-23.98,-10.41,-13.57,-1.36,-610.39,0.33,455,150,150,455
-30,-19.02,-10.98,-21.96,-21.96,-8.28,-13.68,-1.37,-616.93,0.01,459,150,150,459
-30,-19.58,-10.42,-20.84,-20.84,-2.13,-18.72,-1.87,-625.05,-0.13,463,150,150,463
-30,-19.71,-10.29,-20.59,-20.59,-1.01,-19.58,-1.96,-634.9,0.05,468,150,150,468
-30,-19.81,-10.19,-20.39,-20.39,-1.23,-19.16,-1.92,-644.69,0,473,150,150,473
-30,-20.1,-9.9,-19.8,-19.8,-4.81,-14.98,-1.5,-653.49,0.18,477,150,150,477
-30,-20.8,-9.2,-18.4,-18.4,-7.83,-10.57,-1.06,-659.8,0.16,480,150,150,480
-30,-21.53,-8.47,-16.94,-16.94,-6.27,-10.67,-1.07,-665.08,0,483,150,150,483
-30,-22.08,-7.92,-15.84,-15.84,-2.91,-12.93,-1.29,-670.65,-0.14,486,150,150,486
-30,-22.11,-7.89,-15.77,-15.77,2.91,-18.68,-1.87,-678.51,-0.11,490,150,150,490
-30,-21.83,-8.17,-16.34,-16.34,3.13,-19.48,-1.95,-688.13,0,495,150,150,495
-30,-21.69,-8.31,-16.63,-16.63,-0.22,-16.4,-1.64,-697.13,-0.01,499,150,150,499
-30,-21.99,-8.01,-16.02,-16.02,-4.81,-11.2,-1.12,-703.78,0.08,502,150,150,502
-30,-22.51,-7.49,-14.98,-14.98,-5.26,-9.72,-0.97,-708.99,0.08,504,150,150,504
-30,-22.85,-7.15,-14.31,-14.31,-0.9,-13.41,-1.34,-714.8,-0.1,508,150,150,508
-30,-22.88,-7.12,-14.25,-14.25,0.9,-15.15,-1.51,-721.97,0,511,150,150,511
-30,-22.86,-7.14,-14.28,-14.28,-1.01,-13.27,-1.33,-729.32,0.19,515,150,150,515
-30,-23.04,-6.96,-13.92,-13.92,-2.35,-11.57,-1.16,-735.51,0.12,518,150,150,518
-30,-23.22,-6.78,-13.55,-13.55,-0.9,-12.66,-1.27,-741.59,-0.13,521,150,150,521
-30,-23.39,-6.61,-13.22,-13.22,-1.57,-11.66,-1.17,-747.57,0,524,150,150,524
-30,-23.54,-6.46,-12.91,-12.91,-1.68,-11.23,-1.12,-753.4,0.09,527,150,150,527
-30,-23.77,-6.23,-12.45,-12.45,-3.25,-9.21,-0.92,-758.71,0.15,529,150,150,529
-30,-24.14,-5.86,-11.72,-11.72,-4.36,-7.36,-0.74,-762.96,-0.02,531,150,150,531
-30,-24.73,-5.27,-10.54,-10.54,-5.6,-4.94,-0.49,-765.59,-0.08,533,150,150,533
-30,-25.3,-4.7,-9.41,-9.41,-4.92,-4.48,-0.45,-767.86,0.06,534,150,150,534
-30,-25.66,-4.34,-8.68,-8.68,-2.13,-6.55,-0.66,-770.62,-0.01,535,150,150,535
-30,-25.86,-4.14,-8.29,-8.29,-1.23,-7.06,-0.71,-774.04,-0.06,537,150,150,537
-30,-26.15,-3.85,-7.7,-7.7,-3.8,-3.89,-0.39,-776.7,0.13,538,150,150,538
-30,-26.52,-3.48,-6.95,-6.95,-4.14,-2.81,-0.28,-778.37,0,539,150,150,539
-30,-26.88,-3.12,-6.23,-6.23,-2.57,-3.66,-0.37,-780.11,-0.08,540,150,150,540
-30,-27.05,-2.95,-5.9,-5.9,-0.78,-5.12,-0.51,-782.22,0,541,150,150,541
-30,-26.85,-3.15,-6.31,-6.31,3.69,-10,-1,-786.25,-0.15,543,150,150,543
-30,-26.5,-3.5,-7,-7,3.58,-10.58,-1.06,-791.36,0.01,546,150,150,546
-30,-26.21,-3.79,-7.59,-7.59,2.24,-9.83,-0.98,-796.61,0.15,548,150,150,548
-30,-26.18,-3.82,-7.65,-7.65,-1.45,-6.19,-0.62,-800.86,0.19,550,150,150,550
-30,-26.74,-3.26,-6.51,-6.51,-1.57,-4.94,-0.49,-805.02,0,552,150,150,552
-30,-26.81,-3.19,-6.38,-6.38,1.23,-7.61,-0.76,-808.01,-0.2,554,150,150,554
-30,-26.69,-3.31,-6.61,-6.61,1.12,-7.73,-0.77,-811.89,0.06,556,150,150,556
-30,-26.69,-3.31,-6.61,-6.61,-1.12,-5.5,-0.55,-815.44,0.12,557,150,150,557
-30,-26.87,-3.13,-6.26,-6.26,-2.01,-4.24,-0.42,-817.92,-0.04,559,150,150,559
-30,-27.14,-2.86,-5.72,-5.72,-2.24,-3.49,-0.35,-819.65,-0.02,560,150,150,560
-30,-27.28,-2.72,-5.44,-5.44,-0.56,-4.88,-0.49,-821.67,-0.05,561,150,150,561
-30,-27.28,-2.72,-5.44,-5.44,0.9,-6.33,-0.63,-824.48,-0.04,562,150,150,562
-30,-27.07,-2.93,-5.86,-5.86,2.46,-8.32,-0.83,-828.44,0.09,564,150,150,564
-30,-26.86,-3.14,-6.29,-6.29,3.36,-9.64,-0.96,-832.63,-0.11,566,150,150,566
-30,-26.71,-3.29,-6.59,-6.59,-0.22,-6.37,-0.64,-836.63,-0.02,568,150,150,568
-30,-26.81,-3.19,-6.37,-6.37,-1.34,-5.03,-0.5,-839.39,0,569,150,150,569
-30,-26.99,-3.01,-6.01,-6.01,-1.68,-4.33,-0.43,-841.71,-0.01,571,150,150,571
-30,-27.28,-2.72,-5.44,-5.44,-3.92,-1.52,-0.15,-843.03,0,571,150,150,571
-30,-27.61,-2.39,-4.78,-4.78,-1.68,-3.1,-0.31,-844.05,-0.07,572,150,150,572
-30,-27.78,-2.22,-4.43,-4.43,-1.12,-3.31,-0.33,-845.61,-0.1,573,150,150,573
-30,-27.94,-2.06,-4.12,-4.12,-1.23,-2.88,-0.29,-846.96,0,573,150,150,573
-30,-28.04,-1.96,-3.92,-3.92,-1.34,-2.57,-0.26,-848.62,0.17,574,150,150,574
-30,-28.21,-1.79,-3.58,-3.58,-0.78,-2.8,-0.28,-849.7,0.07,574,150,150,574
-30,-28.32,-1.68,-3.35,-3.35,-0.9,-2.46,-0.25,-850.92,-0.13,575,150,150,575
-30,-27.77,-2.23,-4.46,-4.46,10.74,-15.21,-1.52,-855.94,-0.05,578,150,150,578
-30,-27.4,-2.6,-5.2,-5.2,-5.26,0.06,0.01,-860.66,0.14,580,150,150,580
-30,-28.03,-1.97,-3.95,-3.95,-7.05,3.1,0.31,-859.8,-0.01,579,150,150,579
-30,-28.34,-1.66,-3.33,-3.33,-3.36,0.03,0,-860.17,0.23,579,150,150,579
-30,-28.69,-1.31,-2.62,-2.62,-3.47,0.85,0.09,-859.89,0.13,579,150,150,579
0,-29.18,29.18,58.35,58.35,-4.14,62.49,6.25,-849.57,-0.12,571,150,150,571
0,-29.47,29.47,58.94,58.94,-0.34,59.28,5.93,-818.66,0,556,150,150,556
0,-29.02,29.02,58.05,58.05,7.27,50.77,5.08,-791.37,0.08,543,150,150,543
0,-28.02,28.02,56.04,56.04,7.95,48.09,4.81,-767.93,0.36,531,150,150,531
0,-26.97,26.97,53.94,53.94,10.41,43.53,4.35,-745.82,-0.11,520,150,150,520
0,-26,26,52.01,52.01,9.85,42.16,4.22,-724.28,0.13,509,150,150,509
0,-25.23,25.23,50.46,50.46,6.71,43.74,4.37,-702.61,0.01,499,150,150,499
0,-24.86,24.86,49.71,49.71,2.46,47.25,4.73,-679.42,0.03,487,150,150,487
0,-24.57,24.57,49.14,49.14,4.25,44.89,4.49,-656.23,-0.14,475,150,150,475
0,-24.08,24.08,48.15,48.15,6.38,41.77,4.18,-634.47,-0.2,465,150,150,465
0,-23.48,23.48,46.96,46.96,6.94,40.03,4,-613.74,-0.12,454,150,150,454
0,-22.52,22.52,45.04,45.04,10.18,34.85,3.49,-595.62,-0.01,446,150,150,446
0,-21.82,21.82,43.64,43.64,6.49,37.15,3.71,-576.88,0.03,436,150,150,436
0,-21.19,21.19,42.39,42.39,5.82,36.57,3.66,-558.59,-0.08,427,150,150,427
0,-20.8,20.8,41.6,41.6,4.03,37.57,3.76,-539.58,-0.11,417,150,150,417
0,-20.42,20.42,40.84,40.84,2.91,37.93,3.79,-520.88,0.11,408,150,150,408
0,-20.13,20.13,40.25,40.25,4.14,36.11,3.61,-502.06,-0.16,399,150,150,399
0,-19.2,19.2,38.41,38.41,12.98,25.43,2.54,-487.17,-0.14,392,150,150,392
0,-17.81,17.81,35.61,35.61,12.76,22.86,2.29,-475.75,0.11,386,150,150,386
0,-16.72,16.72,33.43,33.43,8.5,24.93,2.49,-463.9,0.01,380,150,150,380
0,-16.34,16.34,32.69,32.69,-0.34,33.02,3.3,-449.14,0.09,372,150,150,372
0,-16.53,16.53,33.07,33.07,-1.12,34.19,3.42,-431.8,-0.1,364,150,150,364
0,-16.48,16.48,32.96,32.96,2.01,30.94,3.09,-415.51,-0.05,356,150,150,356
0,-16.26,16.26,32.52,32.52,2.35,30.17,3.02,-400.35,0,348,150,150,348
0,-16.03,16.03,32.07,32.07,2.46,29.6,2.96,-385.19,-0.11,341,150,150,341
0,-15.65,15.65,31.29,31.29,4.7,26.59,2.66,-371.35,-0.03,334,150,150,334
0,-15.24,15.24,30.48,30.48,3.92,26.57,2.66,-357.93,-0.02,327,150,150,327
0,-14.81,14.81,29.63,29.63,3.47,26.16,2.62,-345.1,-0.03,321,150,150,321
0,-14.52,14.52,29.05,29.05,3.36,25.69,2.57,-331.91,-0.07,314,150,150,314
0,-14.1,14.1,28.2,28.2,3.92,24.28,2.43,-319.74,0.09,308,150,150,308
0,-13.72,13.72,27.44,27.44,5.6,21.85,2.18,-307.79,-0.12,302,150,150,302
0,-13.38,13.38,26.75,26.75,1.68,25.07,2.51,-295.95,0.09,296,150,150,296
0,-13.16,13.16,26.32,26.32,2.46,23.85,2.39,-283.82,0.01,290,150,150,290
0,-13.05,13.05,26.09,26.09,-1.12,27.21,2.72,-271.34,0,284,150,150,284
0,-12.91,12.91,25.82,25.82,1.79,24.03,2.4,-258.96,0.11,278,150,150,278
0,-12.75,12.75,25.5,25.5,2.24,23.26,2.33,-246.96,-0.04,272,150,150,272
0,-12.12,12.12,24.25,24.25,8.17,16.08,1.61,-237.8,0.09,268,150,150,268
0,-11.47,11.47,22.94,22.94,8.39,14.55,1.45,-229.23,-0.2,263,150,150,263
0,-10.76,10.76,21.52,21.52,6.04,15.48,1.55,-221.7,-0.12,260,150,150,260
0,-10.2,10.2,20.4,20.4,2.69,17.71,1.77,-214.02,0.04,256,150,150,256
0,-9.92,9.92,19.84,19.84,1.34,18.5,1.85,-205.42,0.08,251,150,150,251
0,-9.84,9.84,19.67,19.67,1.34,18.33,1.83,-195.95,0,247,150,150,247
0,-9.75,9.75,19.49,19.49,1.79,17.7,1.77,-186.66,0.03,242,150,150,242
0,-9.63,9.63,19.25,19.25,2.24,17.02,1.7,-177.59,0.01,237,150,150,237
0,-9.46,9.46,18.92,18.92,2.24,16.68,1.67,-168.93,-0.08,233,150,150,233
0,-9.25,9.25,18.5,18.5,2.24,16.26,1.63,-160.81,-0.04,229,150,150,229
0,-8.93,8.93,17.87,17.87,4.81,13.05,1.31,-153.49,0,226,150,150,226
0,-8.38,8.38,16.76,16.76,5.26,11.5,1.15,-147.41,-0.03,223,150,150,223
0,-7.65,7.65,15.3,15.3,8.73,6.57,0.66,-142.96,-0.12,221,150,150,221
0,-6.72,6.72,13.45,13.45,10.52,2.93,0.29,-140.6,-0.13,220,150,150,220
0,-5.75,5.75,11.5,11.5,7.39,4.12,0.41,-139.24,0.08,219,150,150,219
0,-5.47,5.47,10.94,10.94,-1.9,12.84,1.28,-134.85,0.12,216,150,150,216
0,-5.83,5.83,11.66,11.66,-3.8,15.46,1.55,-127.3,-0.04,212,150,150,212
0,-5.99,5.99,11.98,11.98,0.34,11.64,1.16,-120.44,-0.07,209,150,150,209
0,-5.77,5.77,11.53,11.53,3.02,8.51,0.85,-115.54,-0.07,207,150,150,207
0,-5.44,5.44,10.87,10.87,2.35,8.52,0.85,-111.57,0.07,205,150,150,205
0,-5.44,5.44,10.88,10.88,-1.23,12.11,1.21,-106.17,0.05,202,150,150,202
0,-5.47,5.47,10.93,10.93,1.12,9.81,0.98,-100.69,-0.05,199,150,150,199
0,-5.33,5.33,10.67,10.67,1.68,8.99,0.9,-96,-0.02,197,150,150,197
0,-5.27,5.27,10.54,10.54,0.56,9.98,1,-91.07,-0.02,195,150,150,195
0,-5.24,5.24,10.47,10.47,0.34,10.14,1.01,-86,0,192,150,150,192
0,-5.16,5.16,10.32,10.32,1.12,9.2,0.92,-81.27,-0.03,190,150,150,190
0,-4.99,4.99,9.98,9.98,2.46,7.52,0.75,-77.09,-0.02,188,150,150,188
0,-4.75,4.75,9.51,9.51,2.57,6.93,0.69,-73.42,-0.06,186,150,150,186
0,-4.51,4.51,9.02,9.02,2.57,6.44,0.64,-70.09,-0.05,184,150,150,184
0,-4.36,4.36,8.71,8.71,1.01,7.7,0.77,-66.53,0.08,182,150,150,182
0,-4.27,4.27,8.54,8.54,0.9,7.65,0.76,-62.71,0.01,180,150,150,180
0,-4.2,4.2,8.39,8.39,0.67,7.72,0.77,-58.87,0,179,150,150,179
0,-4.12,4.12,8.24,8.24,0.9,7.34,0.73,-55.13,0.01,177,150,150,177
0,-4.03,4.03,8.06,8.06,1.57,6.49,0.65,-51.6,-0.04,175,150,150,175
0,-3.87,3.87,7.73,7.73,1.68,6.06,0.61,-48.51,0,173,150,150,173
0,-3.71,3.71,7.43,7.43,1.68,5.75,0.57,-45.53,-0.02,172,150,150,172
0,-3.52,3.52,7.04,7.04,2.91,4.13,0.41,-42.97,-0.07,171,150,150,171
0,-3.15,3.15,6.31,6.31,4.03,2.28,0.23,-41.47,-0.03,170,150,150,170
0,-2.78,2.78,5.57,5.57,3.69,1.87,0.19,-40.43,-0.01,170,150,150,170
0,-2.36,2.36,4.73,4.73,4.48,0.25,0.03,-39.96,-0.04,169,150,150,169
0,-2.09,2.09,4.18,4.18,1.23,2.95,0.3,-39.22,0.09,169,150,150,169
0,-2.12,2.12,4.24,4.24,-0.9,5.13,0.51,-36.95,-0.01,168,150,150,168
0,-2.16,2.16,4.32,4.32,0.56,3.76,0.38,-34.64,-0.04,167,150,150,167
0,-1.99,1.99,3.98,3.98,2.57,1.4,0.14,-33.45,-0.05,166,150,150,166
0,-1.74,1.74,3.47,3.47,1.57,1.91,0.19,-32.81,0.06,166,150,150,166
0,-1.69,1.69,3.38,3.38,0,3.38,0.34,-31.33,0,165,150,150,165
0,-1.69,1.69,3.39,3.39,-0.11,3.5,0.35,-29.59,-0.02,164,150,150,164
0,-1.75,1.75,3.5,3.5,-0.67,4.17,0.42,-27.61,-0.01,163,150,150,163
0,-1.74,1.74,3.47,3.47,1.01,2.47,0.25,-25.92,0.01,162,150,150,162
0,-1.63,1.63,3.27,3.27,0.56,2.71,0.27,-24.79,0.05,162,150,150,162
0,-1.6,1.6,3.2,3.2,0.22,2.97,0.3,-23.37,0,161,150,150,161
0,-1.54,1.54,3.08,3.08,0.56,2.52,0.25,-22.08,0.03,160,150,150,160
0,-1.51,1.51,3.03,3.03,-0.11,3.14,0.31,-20.73,0.02,160,150,150,160
0,-1.54,1.54,3.07,3.07,0.34,2.74,0.27,-19.11,-0.05,159,150,150,159
0,-1.49,1.49,2.99,2.99,0.67,2.32,0.23,-17.84,-0.02,158,150,150,158
0,-1.44,1.44,2.88,2.88,0.34,2.54,0.25,-16.68,0.03,158,150,150,158
0,-1.39,1.39,2.78,2.78,1.01,1.77,0.18,-15.53,-0.05,157,150,150,157
0,-1.29,1.29,2.58,2.58,0.67,1.91,0.19,-14.71,0.03,157,150,150,157
0,-1.27,1.27,2.54,2.54,0.11,2.43,0.24,-13.58,-0.02,156,150,150,156
0,-1.28,1.28,2.57,2.57,0.22,2.35,0.23,-12.3,-0.03,156,150,150,156
0,-1.22,1.22,2.43,2.43,1.34,1.09,0.11,-11.4,-0.07,155,150,150,155
0,-1.17,1.17,2.33,2.33,0.22,2.11,0.21,-10.5,0,155,150,150,155
0,-1.19,1.19,2.37,2.37,0.22,2.15,0.22,-9.26,-0.02,154,150,150,154
0,-1.15,1.15,2.31,2.31,0.22,2.08,0.21,-8.28,0.03,154,150,150,154
0,-1.1,1.1,2.21,2.21,1.01,1.2,0.12,-7.45,-0.02,153,150,150,153
0,-1.05,1.05,2.11,2.11,-0.22,2.33,0.23,-6.58,0.02,153,150,150,153
0,-1.11,1.11,2.22,2.22,0.22,2,0.2,-5.23,-0.07,152,150,150,152
0,-1.02,1.02,2.04,2.04,1.34,0.7,0.07,-4.68,0.03,152,150,150,152
5,-0.88,5.88,11.76,11.76,1.34,10.42,1.04,-0.44,0,150,150,150,150
5,-0.83,5.83,11.66,11.66,0.22,11.44,1.14,5.13,0.02,150,153,153,150
5,-0.79,5.79,11.58,11.58,0.56,11.02,1.1,10.74,-0.02,150,155,155,150
5,-0.72,5.72,11.44,11.44,0.67,10.77,1.08,16.12,-0.04,150,158,158,150
5,-0.68,5.68,11.36,11.36,1.23,10.13,1.01,21.63,-0.02,150,161,161,150
5,-0.52,5.52,11.04,11.04,1.45,9.58,0.96,26.38,0.03,150,163,163,150
5,-0.46,5.46,10.91,10.91,-0.11,11.02,1.1,31.5,0.08,150,166,166,150
5,-0.43,5.43,10.85,10.85,0.67,10.18,1.02,36.79,-0.05,150,168,168,150
5,-0.34,5.34,10.69,10.69,1.68,9.01,0.9,41.68,-0.02,150,171,171,150
5,0.01,4.99,9.99,9.99,1.12,8.87,0.89,50.26,0.01,150,175,175,150
5,0.07,4.93,9.86,9.86,0.22,9.64,0.96,54.87,0.03,150,177,177,150
5,0.1,4.9,9.81,9.81,0.67,9.14,0.91,59.65,-0.04,150,180,180,150
5,0.25,4.75,9.5,9.5,0.78,8.72,0.87,68.41,0,150,184,184,150
5,0.42,4.58,9.16,9.16,2.01,7.15,0.71,72.28,-0.01,150,186,186,150
5,0.63,4.37,8.73,8.73,2.35,6.38,0.64,75.71,-0.01,150,188,188,150
5,0.81,4.19,8.38,8.38,1.34,7.04,0.7,79.09,0.06,150,189,189,150
5,0.91,4.09,8.17,8.17,1.01,7.16,0.72,82.68,0,150,191,191,150
5,1.1,3.9,7.79,7.79,2.69,5.11,0.51,85.66,0.02,150,193,193,150
5,1.4,3.6,7.21,7.21,2.91,4.3,0.43,87.92,0.01,150,194,194,150
5,1.63,3.37,6.73,6.73,2.69,4.05,0.4,90.05,0,150,195,195,150
5,1.89,3.11,6.23,6.23,1.34,4.88,0.49,92.14,0.05,150,196,196,150
5,2,3,6,6,1.12,4.88,0.49,94.62,-0.01,150,197,197,150
5,2.13,2.87,5.74,5.74,1.34,4.39,0.44,96.94,-0.03,150,198,198,150
5,2.31,2.69,5.39,5.39,1.57,3.82,0.38,98.83,0.01,150,199,199,150
5,2.45,2.55,5.11,5.11,0.9,4.21,0.42,100.73,0.06,150,200,200,150
5,2.59,2.41,4.83,4.83,1.79,3.04,0.3,102.48,0.01,150,201,201,150
5,2.8,2.2,4.39,4.39,2.01,2.38,0.24,103.68,0.04,150,201,201,150
5,3.01,1.99,3.99,3.99,2.01,1.97,0.2,104.73,0.04,150,202,202,150
5,3.22,1.78,3.55,3.55,2.24,1.32,0.13,105.5,-0.04,150,202,202,150
5,3.38,1.62,3.23,3.23,1.01,2.23,0.22,106.44,0.08,150,203,203,150
5,3.56,1.44,2.88,2.88,2.35,0.53,0.05,107.07,-0.04,150,203,203,150
5,3.84,1.16,2.32,2.32,3.69,-1.37,-0.14,106.89,-0.03,150,203,203,150
10,4.36,5.64,11.27,11.27,6.38,4.89,0.49,108.13,-0.04,150,204,204,150
10,4.89,5.11,10.22,10.22,2.57,7.65,0.76,110.98,0.06,150,205,205,150
10,4.84,5.16,10.32,10.32,-2.57,12.89,1.29,116.42,0.03,150,208,208,150
10,4.5,5.5,11.01,11.01,-2.69,13.69,1.37,123.4,-0.07,150,212,212,150
10,4.53,5.47,10.95,10.95,2.69,8.26,0.83,128.69,-0.08,150,214,214,150
10,4.92,5.08,10.17,10.17,3.69,6.47,0.65,132.1,-0.01,150,216,216,150
10,5.12,4.88,9.76,9.76,-0.56,10.32,1.03,136.3,0.07,150,218,218,150
10,5,5,10,10,-1.57,11.56,1.16,142.03,-0.01,150,221,221,150
10,5.02,4.98,9.97,9.97,1.79,8.18,0.82,147.01,-0.04,150,223,223,150
10,5.28,4.72,9.44,9.44,1.79,7.65,0.76,150.62,0.03,150,225,225,150
10,5.33,4.67,9.34,9.34,-0.11,9.45,0.95,155.15,-0.02,150,228,228,150
10,5.35,4.65,9.3,9.3,0.34,8.96,0.9,159.7,0.03,150,230,230,150
